,obsHistID,filter,FWHMeff,descDitheredRA,descDitheredDec,descDitheredRotTelPos,airmass,fiveSigmaDepth,expMJD,descDitheredRotSkyPos,fieldRA,fieldDec,rotSkyPos,rotTelPos,d1,d2,d3,d4
1505,898791,i,0.837468,56.13082641573596,-31.538633720314703,-14.497436498636192,1.06651101847,23.8181494642,60893.415423,77.80833469390336,57.23951505760047,-30.8641478038867,6.072264008575978,-88.15379666856113,0.5501184294648627,0.4745837861274116,1.6859764427946862,1.6547154401001758
1506,898792,i,0.846408,59.02209446113992,-30.649002151815075,-14.442432550303636,1.08584099607,23.7985877593,60893.415872,81.18776044815418,60.47300237442128,-31.197781127991377,6.347455637577312,-88.09879272022856,2.6187378777784627,2.913537340119846,0.9452891024173643,1.6085512366077273
1507,899721,z,0.866783,56.5596840029475,-30.783360754773256,134.72879098961207,1.15327379202,22.88045405,60894.381745,232.71933287365331,57.23951505760047,-30.8641478038867,174.98841530961303,77.1963226113612,0.5268842807102049,1.3070761404563778,1.254824212487563,1.729658733544648
1508,899724,z,0.855024,54.97413019644487,-33.107564050721436,134.94284802187295,1.12676760891,22.9145375458,60894.383107,227.85905021191854,55.12719155429167,-33.448015572588176,169.38815393266583,77.4103796436221,2.2798298148063334,1.4051095743070192,3.31916194077946,2.7804108119035726
1509,899725,z,0.867732,59.04977977435219,-32.31842927948775,135.02478098657664,1.15516217907,22.8818168699,60894.383556,230.99300883175303,58.43974704684052,-33.82473532288669,170.31571530720313,77.49231260832579,2.9113597930122155,2.6013284291854832,1.5926763122787517,0.9440338323590401
1510,899751,z,0.843711,56.73943707414682,-29.885364002464712,132.37496577565562,1.10184826247,22.9632318333,60894.398155,230.60002021821973,57.23951505760047,-30.8641478038867,170.78680120635968,74.84249739740476,1.2840508490255353,2.2076687136866546,1.55673059628496,2.3749334766489247
1512,899755,z,0.844977,57.28492647112571,-32.95475620676005,132.73438220054118,1.10443659634,22.9635331274,60894.399967,224.15179558526512,58.43974704684052,-33.82473532288669,164.93890747035695,75.20191382229032,2.238033725558212,1.4444627632395635,2.0466840874431447,1.129352088822249
1515,902755,z,0.688565,55.82444818401322,-33.51241602876088,16.579908900818687,1.10988191021,23.0312875438,60897.380657,108.10083057309298,55.12719155429167,-33.448015572588176,126.70457436458442,35.782188334171636,2.516796891029827,1.51960379129691,3.113806010129713,2.3736621076409814
1516,902794,z,0.678693,57.91806388650869,-33.32104812518718,33.15987509741688,1.08302580712,23.0736587383,60897.400231,122.42686720930256,58.43974704684052,-33.82473532288669,140.28080932020927,52.362154530769836,2.832488497608129,2.0862334193767484,2.3220840432088568,1.3228476866129868
1517,902795,z,0.670879,55.99625595315326,-32.71090536915237,33.26231995118627,1.06201417629,23.0826368238,60897.40068,122.93512078109937,55.12719155429167,-33.448015572588176,139.08516099333025,52.46459938453923,1.7109083241894438,0.7109124043587567,2.413144454221305,1.8358350273626314
1519,902812,z,0.669422,56.739370325881495,-30.018805872950683,35.77502636173249,1.05825969522,23.0942373282,60897.408518,132.19739014347695,57.23951505760047,-30.8641478038867,148.70489319045873,54.97730579508545,1.1698252224342813,2.0800535987079374,1.4636471115942173,2.2566075511682886
1520,902813,z,0.663205,55.660716815749346,-30.50891397090559,35.83157729611191,1.04162862779,23.1055467665,60897.408966,130.46774388650655,54.04475968773052,-30.452706811203253,148.98369445356937,55.03385672946486,0.5711187500221461,1.5190301951293963,2.0693674068778214,2.4943654695232964
1523,902849,z,0.657393,57.763021681325455,-31.03592055086692,51.441411353994596,1.02604851467,23.0549563249,60897.428418,142.39781453205123,57.23951505760047,-30.8641478038867,161.57598898761609,70.64369078734755,1.511330877275698,1.7855247010625912,0.2062438975808117,0.9850170337093356
1526,902859,z,0.65177,55.75270401043856,-30.39077007354961,51.59020849339007,1.01099313609,22.8169596815,60897.434039,144.1524810372732,54.04475968773052,-30.452706811203253,161.7066233649059,70.79248792674302,0.6452747166627896,1.6230721745818446,2.026146308676847,2.506873525333654
1535,906936,i,0.723957,55.400839697731804,-30.22100267885235,-59.96221050006215,1.16479405848,23.6629377947,60902.348105,39.84207345247974,54.04475968773052,-30.452706811203253,67.18073387357686,-31.628588094150246,0.9342054294016611,1.8514696045350245,2.3686418187555476,2.8488353169377505
1536,906937,i,0.735855,57.410056868356165,-29.754328554718292,-59.916488468010705,1.19722038149,23.6395344199,60902.348553,41.06511613822537,57.23951505760047,-30.8641478038867,67.46280099611975,-31.5828660620988,1.7410851950335045,2.550928757963212,1.3456259346248904,2.30202995024447
1538,906984,i,0.697145,54.40652724613162,-30.679082436059442,-69.26486785336523,1.09276374913,23.7396855261,60902.371032,27.117184419433528,54.04475968773052,-30.452706811203253,55.544820491162525,-40.93124544745332,1.4052842548224471,1.8965490734331771,3.1018826996892024,3.341108404954445
1539,906985,i,0.705752,58.364824016787274,-31.63466144677863,-69.21914582131379,1.11564112137,23.7236150994,60902.37148,26.41288071010421,57.23951505760047,-30.8641478038867,55.608476102201564,-40.88552341540188,2.1175584354118504,2.0423642178746553,0.7070579930993973,0.47913817381828744
1541,908959,r,0.663341,54.264444627384094,-32.05882210251398,-33.53344357984218,1.07229229493,24.5044512351,60904.376648,57.926051292885546,55.12719155429167,-33.448015572588176,88.09919379068515,0.0,1.8191669422464245,1.4725215075329015,3.3552774983126255,3.167302208185772
1543,908967,r,0.664272,57.67357900922126,-31.515142450714336,-10.488622693444363,1.07796807866,24.4915997173,60904.380266,83.23954737712083,57.23951505760047,-30.8641478038867,117.88904572870155,23.044820886397815,1.5205448768048573,1.5033274361110007,0.5858611062004272,0.5586768868319327
1546,908971,r,0.665377,58.737763035173764,-33.536308368817835,-10.204435627059475,1.08078664253,24.4972088746,60904.382078,78.80922856864443,58.43974704684052,-33.82473532288669,111.02781883623044,23.329007952782703,3.433597495531235,2.7674685790201914,2.6118715276580975,1.6568155914269327
1547,909008,r,0.643993,54.02694713845681,-31.694936606826396,6.866326216847786,1.02244177463,24.5556482619,60904.403456,93.98823502645394,54.04475968773052,-30.452706811203253,125.2238222388483,32.793926953666826,1.8226782715422247,1.70353142379136,3.4633090797266872,3.3884962249291113
1548,909010,r,0.647754,56.56408938828738,-30.232862905211558,6.944076589647039,1.03275668316,24.5449772849,60904.404367,101.4129207174036,57.23951505760047,-30.8641478038867,124.57277029624116,32.87167732646608,0.9078305443609078,1.831926137511155,1.454469846961036,2.1526043038670424
1550,909017,r,0.648193,59.2981379265488,-33.299333024751725,7.6330010425123405,1.0337871726,24.5512937544,60904.40754,91.2283705880178,58.43974704684052,-33.82473532288669,113.66290903181661,33.56060177933138,3.616843823243991,3.0657042287954672,2.548439963439227,1.6978851526415453
1551,909769,r,1.209574,58.43222940225569,-32.91396161174673,-21.84372946046507,1.42056365096,23.8840837408,60905.302376,80.03206903078916,58.43974704684052,-33.82473532288669,103.67677032470198,2.905927345344509,2.8143768328127705,2.2465283990197205,1.9487708086548665,0.9840400721022251
1553,909771,r,1.201535,58.35214184694757,-30.873028649711227,-21.72644499980179,1.40516084055,23.8914179937,60905.303271,81.96973445726462,57.23951505760047,-30.8641478038867,106.18569521380034,3.023211806007789,2.021473412867856,2.301574933841355,0.32764753036148075,1.1663321831916733
1555,909806,r,1.128198,55.61741364208533,-32.70299855157956,-17.415625140796504,1.26336077503,24.0089547124,60905.318988,81.42339966682049,55.12719155429167,-33.448015572588176,104.77100512184283,7.334031665013077,1.7337233299307744,0.7737333800999266,2.644845872156096,2.131935116060984
1556,909807,r,1.147565,56.53358543229216,-32.22343287705507,-17.349448515458892,1.30041107605,23.9774783857,60905.319435,82.35652279517495,57.23951505760047,-30.8641478038867,108.75529633340307,7.400208290350687,1.3050904213633923,0.5041662609311296,1.7482014936306907,1.2619977852519368
1559,910006,r,0.992416,55.32399453843206,-32.361114635225,-1.2362137387742642,1.01677673094,24.1939727046,60905.409866,80.63634578803972,55.12719155429167,-33.448015572588176,98.15466039101062,23.513443067035315,1.4776800066798872,0.6765795252289725,2.652871662066001,2.293442817832622
1560,910007,r,0.989947,54.00953337760608,-31.777729008222792,-0.9434323054624136,1.0124957516,24.1917164958,60905.410419,82.5744952294768,54.04475968773052,-30.452706811203253,114.9907960178118,23.806224500347167,1.8686504547716272,1.7045819669160671,3.493887525711148,3.3952904277461595
1568,913855,r,1.141023,55.40646501432394,-32.00656835159805,-48.651966328400185,1.03683865344,24.0980866245,60910.3797,39.84861367431939,55.12719155429167,-33.448015572588176,122.77586005915187,40.259567024221454,1.1266125571627652,0.5033704087589878,2.429489432027224,2.19932068549246
1580,915711,i,0.855016,54.78632274296556,-32.87402645342612,-21.08329987476744,1.15882997518,23.7633594438,60912.324291,73.7142458962378,55.12719155429167,-33.448015572588176,125.51322322116887,31.873699438907213,2.13835993336154,1.34651402994726,3.308737005470357,2.8494804575540695
1583,915757,i,0.832188,55.65070616281378,-31.500703914277047,-11.12242860641808,1.10722043254,23.816981106,60912.347086,83.43099763828891,57.23951505760047,-30.8641478038867,137.99774439395148,41.83457070725657,0.582986845398274,0.5809622826702442,2.0698541411854703,2.0591190482899626
1586,915802,i,0.80778,56.41684272098587,-30.26099513295248,-3.369622088943885,1.05271208401,23.8699263182,60912.370451,92.00883297958129,57.23951505760047,-30.8641478038867,142.94706841985055,49.587377224730766,0.8214477975737592,1.775227751250591,1.5497739758387783,2.2046081614142055
1590,917385,i,0.869136,59.853548222853824,-30.4730468129304,-122.8683927430655,1.01157641384,23.8162675813,60919.391089,328.45852420187225,60.47300237442128,-31.197781127991377,44.13425140957315,-41.797443042132095,3.35369795940358,3.6311972252126554,1.6780311846284652,2.200670999245482
1593,919515,i,0.823037,56.94054958939225,-30.841630562538057,42.98443970630462,1.15691617168,23.6887160954,60932.276985,141.09697878683338,57.23951505760047,-30.8641478038867,67.168243393643,-30.73425827173054,0.8222692728810926,1.4092488264813479,0.9225700591071313,1.4694014567500433
1596,919557,i,0.796681,58.77152118076874,-30.699193254668536,35.421797881034344,1.09494758729,23.7324579464,60932.296983,132.19169491578415,57.23951505760047,-30.8641478038867,57.34860622179339,-38.296900097000815,2.3982689179965004,2.7006528814371022,0.7274656874974107,1.4581452619011679
1597,919558,i,0.787053,55.605418155344886,-29.776100950933266,35.47376515305271,1.07265925723,23.7548115298,60932.297431,133.47492983026143,54.04475968773052,-30.452706811203253,57.38000430896656,-38.24493282498245,1.2703441213157411,2.2495243708570603,2.4008736454807647,3.0277613421178575
1600,921226,g,0.836071,57.56701057017891,-32.83666960518358,43.07737346067484,1.46011070863,24.7453877689,60934.218043,145.3984966671297,58.43974704684052,-33.82473532288669,99.7054279593117,-1.8091142381255743,2.2676234628953225,1.5651585116836393,1.8730730997765463,0.9130217674709279
1602,921228,g,0.830538,57.63493176548605,-29.4981591245153,43.20520034476853,1.44438078309,24.7716598819,60934.218938,148.51665077149687,57.23951505760047,-30.8641478038867,102.06440979342433,-1.6812873540318876,2.0615343301970777,2.869283486936288,1.5345903449135125,2.5214304157740783
1604,921274,g,0.76429,56.0221438543893,-32.526871325356346,40.57893369922737,1.25521678049,24.9133660509,60934.241437,139.57203154712732,55.12719155429167,-33.448015572588176,92.88780315505004,-4.307553999573042,1.526987383029211,0.5272039548644709,2.2712945094407972,1.7534713448937937
1605,921275,g,0.777123,58.43684539204146,-30.285976092820185,40.64568328236011,1.29123503585,24.8865973652,60934.241884,143.06477778983353,57.23951505760047,-30.8641478038867,96.93345814646878,-4.240804416440301,2.214750920989656,2.699433271329898,0.8068984460031763,1.754322479326793
1616,924085,i,0.877517,57.24816587823088,-33.50892098621058,43.5081231310542,1.16644262879,23.7353665984,60937.26301,137.1776580806694,58.43974704684052,-33.82473532288669,141.35722512992155,47.99008548346506,2.7218525389322368,1.838087247386614,2.5882045528823774,1.6360256458440023
1617,924086,i,0.86287,56.42975812996915,-32.772154557451856,43.58575891229442,1.13382678221,23.7722772945,60937.263459,138.11978774165988,55.12719155429167,-33.448015572588176,140.44020617881466,48.067721264705284,1.8093275709212815,0.8531844690257043,2.217625598668288,1.5344111471400237
1619,924881,r,1.23304,56.14664575398887,-31.158189744347837,-8.572365347629324,1.47305368078,23.8428523682,60938.204489,95.15562052655105,57.23951505760047,-30.8641478038867,91.06659950744721,-13.081256716411337,0.20198568515444337,0.8510296420319637,1.5951590361067383,1.7892549353146157
1621,924902,r,1.194715,58.25709232101403,-31.82276349092008,-7.290085802126542,1.3958924322,23.9060798092,60938.214461,95.3062181331751,57.23951505760047,-30.8641478038867,91.23000707061851,-11.798977170908556,2.0945982538977392,1.924114537429932,0.8515167740666015,0.28114073270001233
1625,928521,r,1.409237,57.71162551874038,-32.26657659902842,78.1620429750542,1.42160282932,23.7223823551,60942.200045,180.57577452505666,57.23951505760047,-30.8641478038867,95.66200750329396,-7.749024996026332,1.9307404026316641,1.4737193368252994,1.2901531814410658,0.36151915135395685
1627,928524,r,1.368013,54.74616204742922,-31.914837808597603,78.28752073218786,1.35233268138,23.7681311687,60942.201387,179.86737843835897,54.04475968773052,-30.452706811203253,95.08859134192703,-7.623547238892682,1.4074164385424586,1.0672055948344563,2.9223379380600654,2.7619005447060143
1628,928551,r,1.323543,54.927344917961335,-30.02510840869712,77.38579975421098,1.27900323718,23.833729425,60942.213698,179.77958991470732,54.04475968773052,-30.452706811203253,92.88493836607438,-8.525268216869572,1.3432599673184349,2.178341586546275,2.8208199157205223,3.2913966437737012
1630,928554,r,1.348778,56.44287454343317,-29.647586517485422,77.50136534148886,1.3202905112,23.8054999774,60942.21504,180.60705408392437,57.23951505760047,-30.8641478038867,93.31964144524014,-8.409702629591683,1.4053998192997115,2.382949475712716,1.9066721530797501,2.705798107817559
1637,928648,r,1.248492,59.98496788578442,-31.732178863509894,73.23122548593786,1.15880753859,23.9446175269,60942.257955,169.8147378527512,60.47300237442128,-31.197781127991377,84.72676420854513,-12.679842485142684,3.4802556720847697,3.3947548517375044,1.8462266292667413,1.7069171975862762
1639,928686,r,1.212878,59.27582416772335,-31.824539660084987,72.64228216832288,1.10348053949,24.0035675673,60942.275352,166.4335251673423,60.47300237442128,-31.197781127991377,82.03243017694243,-13.268785802757657,2.9146240924927533,2.7861334012866887,1.365788405445704,1.097108576749529
1640,929434,i,0.939152,55.15684765158154,-30.006888350811963,51.54574696848792,1.34042820009,23.5939124658,60943.200508,155.06497834953345,54.04475968773052,-30.452706811203253,124.6645008392416,22.149803514623958,1.2304405280345454,2.1200641654089045,2.643191701779461,3.1479742229045553
1642,929438,i,0.957748,56.864857059602215,-29.45352571227461,51.69081988221504,1.38534631067,23.5526450538,60943.2023,156.06496839491413,57.23951505760047,-30.8641478038867,125.14343626019146,22.29487642835108,1.71753467708533,2.6527435973347724,1.8312406753777297,2.72696819328235
1645,929472,i,0.898476,54.93631765733536,-30.567241074449903,53.01332106493601,1.24395096208,23.6801157663,60943.217754,154.04937244988452,54.04475968773052,-30.452706811203253,124.31952295079333,23.617377611072044,1.0111012546532097,1.6967727636164338,2.667274739564361,2.9844284746677743
1647,929476,i,0.913411,57.60322634031383,-30.474135432741146,53.14206468150191,1.2789303861,23.6442891788,60943.219549,154.87119111216805,57.23951505760047,-30.8641478038867,124.67252224837344,23.746121227637943,1.4749168451224732,2.0511221817340366,0.626767121817353,1.5631189388427187
1648,929477,i,0.896938,55.41566654949655,-32.12706137591406,53.19145364344219,1.24001764652,23.6850179467,60943.219996,152.07642701378606,55.12719155429167,-33.448015572588176,120.52241705090233,23.79551018957822,1.2321288493986868,0.5112397119641862,2.4735697772421434,2.1937486687287358
1649,929488,i,0.90543,58.9823968494023,-33.4893258296171,54.491036514357916,1.25976853322,23.6619106237,60943.224955,152.2714021895538,58.43974704684052,-33.82473532288669,121.95824928550017,25.09509306049395,3.5435664075853563,2.9170644950221893,2.624285964444953,1.7031573451334687
1687,939927,z,0.743897,54.65358716437184,-33.01348438076096,-77.66597611602994,1.1352411358,22.9310196751,60957.208414,15.728899713262198,55.12719155429167,-33.448015572588176,4.316033774940978,-88.13677982204572,2.3146012085648513,1.5219547656496906,3.479119997301954,2.9984032146397066
